money,name,id,owner,capital,status
1560000,勝偕建設股份有限公司,27206482,吳宗勲,"50,000,000",核准設立
1550000,遠東鈦金科技股份有限公司,23874434,楊許素玲,"50,500,000",核准設立
1550000,同成建設股份有限公司,97036692,謝月玲,"30,000,000",核准設立
1500000,欣建工業股份有限公司,28042430,李永清,"1,532,500,000",核准設立
1500000,保辰建設有限公司,53649033,蔡雨霖,"350,000,000",核准設立
1500000,大買家股份有限公司,84442769,張異昌,"2,000,000,000",核准設立
1500000,冠德建設股份有限公司,30900892,馬志綱,"6,500,000,000",核准設立
1500000,全國加油站股份有限公司,22958907,賴正時,"4,500,000,000",核准設立
1500000,瓏山林莒光股份有限公司,53548540,陳志棟,"500,000",核准設立
1500000,弘庭營造股份有限公司,94779853,劉明宗,"120,000,000",核准設立
1500000,瓏山林營建股份有限公司,72126020,陳志棟,"70,000,000",核准設立
1500000,觀音山建設股份有限公司,27393014,林建邦,"100,000,000",核准設立
1500000,南豐鋼鐵股份有限公司,24438848,陳乙臻,"35,000,000",核准設立
1500000,璞厚廣告股份有限公司,54656166,李忠恕,"10,000,000",核准設立
1500000,能率創新股份有限公司,84901089,董俊仁,"3,000,000,000",核准設立
1500000,璞園開發股份有限公司,28205004,李忠恕,"350,000,000",核准設立
1500000,冠誠生活股份有限公司,24332140,馬志綱,"200,000,000",核准設立
1500000,慶益開發股份有限公司,24340275,林鈐蒨,"190,000,000",核准設立
1500000,聲寶股份有限公司,03607500,財團法人陳茂榜工商發展基金會,"15,000,000,000",核准設立
1500000,昇昌國際股份有限公司,28706871,梁志銓,"28,800,000",核准設立
1500000,藝世紀裝潢有限公司,54357272,單旭達,"1,000,000",核准設立
1500000,鼎宇建設股份有限公司,86442286,張調,"350,000,000",核准設立
1500000,璞煦廣告股份有限公司,28189187,李忠恕,"748,000,000",核准設立
1500000,宏林營造廠股份有限公司,04684005,王榮山,"600,000,000",核准設立
1500000,力方開發事業股份有限公司,59159899,黃偉勵,"200,000,000",核准設立
1500000,元益營造工程股份有限公司,86990585,韓定勳,"50,000,000",核准設立
1500000,能邦工程股份有限公司,25067750,楊宗,"18,000,000",核准設立
1441922,貝斯特精密化學企業有限公司,43832953,簡羿淞,"26,000,000",核准設立
1418154,台灣基進,82717235,,,
1400000,鑫輝鋼鐵股份有限公司,23651291,陳永賢,"1,250,000,000",核准設立
1400000,基泰建設股份有限公司,12251662,陳世銘,"5,000,000,000",核准設立
1400000,新樺鋼鐵工業股份有限公司,82956663,曾明山,"160,000,000",核准設立
1400000,富業實業股份有限公司,16865970,饒孟友,"110,000,000",核准設立
1400000,柏文健康事業股份有限公司,27693238,陳尚義,"1,000,000,000",核准設立
1400000,蟻力股份有限公司,54316857,劉柏園,"30,000,000",核准設立
1360000,伽晟股份有限公司,97065767,徐萬興,"220,000,000",核准設立
1330000,永全懋股份有限公司,70519575,高志明,"105,000,000",核准設立
1300000,尚達化工科技股份有限公司,53959254,李明昌,"100,000,000",核准設立
1300000,環泰企業股份有限公司,12529007,康永明,"2,000,000,000",核准設立
1300000,榮工實業股份有限公司,27945229,劉志和,"1,000,000,000",核准設立
1300000,久年置地股份有限公司,50753031,郭彥君,"170,000,000",核准設立
1300000,金駿營造股份有限公司,54003659,邱秉澤,"500,000,000",核准設立
1300000,三竹資訊股份有限公司,86136982,邱宏哲,"600,000,000",核准設立
1300000,良衛環保工程股份有限公司,97396680,張芳正,"55,000,000",核准設立
1300000,大象實業股份有限公司,89791646,謝英美,"41,890,000",核准設立
1300000,僑蓮建設股份有限公司,28566371,李勇志,"292,100,000",核准設立
1300000,樂點股份有限公司,53209324,劉柏園,"150,000,000",核准設立
1300000,新東陽房屋仲介股份有限公司,22338652,麥寬成,"339,280,000",核准設立
1300000,揚潤營造股份有限公司,91759468,許智峰,"65,000,000",核准設立
1299500,喬統工業股份有限公司,60256820,楊秀美,"36,000,000",核准設立
1260000,皇將科技股份有限公司,80234971,顏德新,"800,000,000",核准設立
1250000,長春藤生技股份有限公司,28744158,劉玉騰,"59,000,000",核准設立
1221000,大連化學工業股份有限公司,12233428,林顯東,"3,084,733,550",核准設立
1210000,日日春加油站股份有限公司,80468359,莊杰龍,"45,000,000",核准設立
1200000,久津實業股份有限公司,59003799,王貴賢,"2,000,000,000",核准設立
1200000,大築建設股份有限公司,53292293,謝莉莉,"25,000,000",核准設立
1200000,亮勳企業有限公司,86453353,黃啟川,"88,000,000",核准設立
1200000,宗瑋工業股份有限公司,22559063,林健祥,"190,000,000",核准設立
1200000,中科國際物流股份有限公司,29182232,陳銀海,"400,000,000",核准設立
1200000,宏賢建設股份有限公司,28851059,錢小龍,"20,000,000",核准設立
1200000,晉丞能源科技股份有限公司,54951961,黃明利,"55,000,000",核准設立
1200000,猿聲串動行銷股份有限公司,24708758,劉柏園,"50,000,000",核准設立
1200000,惠得投資股份有限公司,97499763,張健均,"110,000,000",核准設立
1200000,旭孝電力股份有限公司,29183226,趙書閔,"140,000,000",核准設立
1200000,金豐禾企業股份有限公司,80234276,蘇玉麒,"500,000,000",核准設立
1200000,威均建設有限公司,97222909,陳滄潮,"25,000,000",核准設立
1200000,躍澐科技股份有限公司,80006548,咼昇華,"80,000,000",核准設立
1200000,福園投資股份有限公司,86517770,陳榮秋,"178,000,000",核准設立
1200000,仁寶電腦工業股份有限公司,21222725,許勝雄,"60,000,000,000",核准設立
1200000,成陽投資企業股份有限公司,16618395,麥寬成,"40,000,000",核准設立
1200000,敏成健康科技股份有限公司,23883150,楊弘仁,"500,000,000",核准設立
1200000,新發製鋼股份有限公司,20668001,張添澄,"190,000,000",核准設立
1200000,新瓦股份有限公司,53220806,李振隆,"10,000,000",核准設立
1200000,吸引力生活事業股份有限公司,24329715,戴春發,"840,000,000",核准設立
1160000,高鐵工業股份有限公司,84694309,周阿娥,"153,000,000",核准設立
1150000,家登精密工業股份有限公司,16406379,邱銘乾,"1,000,000,000",核准設立
1150000,大樹醫藥股份有限公司,12803476,劉玉騰,"600,000,000",核准設立
1150000,瑞特汽車股份有限公司,80332500,康登春,"100,000,000",核准設立
1150000,漁歌展業股份有限公司,96961862,蘇玉麟,"100,100,000",核准設立
1140000,力捷欣股份有限公司,16900793,張力伸,"25,000,000",核准設立
1100000,輝洋有限公司,22964345,古育瑋,"25,000,000",核准設立
1100000,頂天營造有限公司,45087662,周世選,"23,000,000",核准設立
1100000,德陽投資股份有限公司,27808626,周銘輝,"51,000,000",核准設立
1100000,威全機械工業股份有限公司,52718834,林國全,"157,000,000",核准設立
1100000,飛樂數位有限公司,86990754,謝文吉,"29,700,000",核准設立
1100000,大灣營造股份有限公司,16384312,李南翰,"40,000,000",核准設立
1100000,皇鼎建設開發股份有限公 司,23988653,劉信雄,"3,600,000,000",核准設立
1100000,欣強科技股份有限公司,84099293,蘇崧棱,"100,000,000",核准設立
1100000,毅嵐建設股份有限公司,54203410,鄒杉玄,"29,000,000",核准設立
1100000,台北世界貿易中心國際貿易大樓(股)公司,21249034,馬維建,"900,000,000",核准設立
1100000,豐禾營建工程有限公司,25165513,張維仁,"80,000,000",核准設立
1100000,喬利鋼鐵工業股份有限公司,86361381,陳乙臻,"65,000,000",核准設立
1100000,鳳勝實業股份有限公司,16093742,黃健強,"600,000,000",核准設立
1100000,台懋實業股份有限公司,23378569,陳天佑,"170,000,000",核准設立
1100000,先鋒材料科技股份有限公司,28891448,邹素慧,"1,000,000,000",核准設立
1100000,寶鑫營造股份有限公司,84613741,林正雄,"120,000,000",核准設立
1060000,泳昇機械股份有限公司,44402468,尤芳仁,"80,000,000",核准設立
1060000,隆豐企業股份有限公司,15370509,黃重仁,"55,000,000",核准設立
1050000,翊竤營造有限公司,54625880,郭宜蓁,"3,000,000",核准設立
1050000,百林物流股份有限公司,69548124,葉士緯,"2,000,000",核准設立
1050000,勝一化工股份有限公司,75970680,孫靜源,"2,000,000,000",核准設立
1050000,良聯工業股份有限公司,89436978,薛良田,"350,000,000",核准設立
1040000,達清環保企業股份有限公司,16424285,戴文斌,"240,000,000",核准設立
1030000,得貹股份有限公司,60226278,張周玉,"79,000,000",核准設立
1010000,嘉豐物流股份有限公司,13198835,何山田,"90,000,000",核准設立
1009970,擎億股份有限公司,81481909,黃德修,"300,000,000",核准設立
1000000,成道實業股份有限公司,42862795,黃中佑,"1,000,000,000",核准設立
1000000,喬鼎營造有限公司,16925035,陳永昌,"28,600,000",核准設立
1000000,三申機械工業股份有限公司,35004869,田人豪,"195,000,000",核准設立
1000000,博訊科技股份有限公司,84895158,陳英俊,"400,000,000",核准設立
1000000,金佑股份有限公司,13055219,蔡滄海,"1,000,000,000",核准設立
1000000,鴻大鋼架有限公司,29135983,詹鴻政,"5,000,000",核准設立
1000000,松鼠物流股份有限公司,53950182,曾淑玲,"200,000,000",核准設立
1000000,齊裕營造股份有限公司,23344962,鄭俊民,"3,885,000,000",核准設立
1000000,節能互利股份有限公司,16124323,譚芸華,"18,000,000",核准設立
1000000,甲寅環保工程有限公司,22978431,林世峰,"20,000,000",核准設立
1000000,川和發建設股份有限公司,28825476,陳美福,"105,000,000",核准設立
1000000,港中龍投資股份有限公司,16123491,徐漢忠,"91,000,000",核准設立
1000000,新美齊股份有限公司,22006274,林傳捷,"3,500,000,000",核准設立
1000000,立捷國際股份有限公司,89480262,江文亮,"1,193,061,100",核准設立
1000000,甲寅複合資源服務股份有限公司,90847529,張偉勝,"100,000",核准設立
1000000,建坤營造事業股份有限公司,40645581,莊政儒,"166,000,000",核准設立
1000000,興和精密紡織股份有限公司,86861392,高溪川,"250,000,000",核准設立
1000000,潤隆建設股份有限公司,34149369,蔡聰賓,"3,600,000,000",核准設立
1000000,盛弘醫藥股份有限公司,80563852,楊弘仁,"1,500,000,000",核准設立
1000000,南冠輪胎股份有限公司,89914252,張躍議,"27,000,000",核准設立
1000000,益萊工業股份有限公司,22985171,陳錫珍,"350,000,000",核准設立
1000000,景全精密科技股份有限公司,42654939,黃紹紘,"10,000,000",核准設立
1000000,厚固能源開發股份有限公司,50967250,廖國榮,"700,000,000",核准設立
1000000,榕國投資股份有限公司,27790941,魏嘉銘,"1,000,000",核准設立
1000000,佳德建材股份有限公司,22835413,曾金水,"105,000,000",核准設立
1000000,日友水產股份有限公司,22000270,柯俊明,"196,000,000",核准設立
1000000,威富光電股份有限公司,28575511,陳繼明,"700,000,000",核准設立
1000000,寳禎建設股份有限公司,28136871,周白琇,"150,000,000",核准設立
1000000,泓達化工股份有限公司,23418128,呂文局,"800,000,000",核准設立
1000000,昕瑪投資股份有限公司,53770317,陳明錦,"300,000,000",核准設立
1000000,聯運股份有限公司,05024585,邱顯川,"102,000,000",核准設立
1000000,立誠廣告有限公司,85035183,周惠賓,"10,000,000",核准設立
1000000,日亨輪胎有限公司,86613823,陳仕宗,"5,000,000",核准設立
1000000,容盛有限公司,84386577,鄭羅雪芳,"5,000,000",核准設立
1000000,天成醫療社團法人天晟醫院,26708183,,,
1000000,芳鄰藥局,02888952,李劉春美　,"1,000,000",核准設立
1000000,天成生醫科技股份有限公司,54105190,徐慧伊,"20,000,000",核准設立
1000000,譽成工業股份有限公司,22135404,鄭羅雪芳,"10,000,000",核准設立
1000000,芳里藥局,34933760,沈振嘉,"1,200,000",核准設立
1000000,燁鋒輕合金股份有限公司,28724771,劉光輝,"1,000,000,000",核准設立
1000000,芳鄰藥局,14824547,黃達鈞,"10,000",核准設立
1000000,新芳鄰藥局,99419864,林宏彥,"1,000,000",核准設立
1000000,筑丰興業股份有限公司,28486551,王一婷,"300,000,000",核准設立
1000000,大任建設開發有限公司,89701440,徐宛芝,"49,600,000",核准設立
1000000,曜昇綠能股份有限公司,54262310,許敦皓,"50,000,000",核准設立
1000000,麥森飯店股份有限公司,28778804,陳慧真,"100,000,000",核准設立
1000000,彰化第一信用合作社,58810302,,,
1000000,進金生實業股份有限公司,89206602,黃舉昇,"800,000,000",核准設立
1000000,昌傑建設股份有限公司,27672992,葉貞儀,"80,000,000",核准設立
1000000,三大有線電視股份有限公司,97176736,謝新隆,"800,000,000",核准設立
1000000,常宏興業股份有限公司,27340973,王聰明,"210,000,000",核准設立
1000000,東源物流事業股份有限公司,33916996,陳盛沺,"1,000,000,000",核准設立
1000000,華雄建設股份有限公司,86042401,劉文城,"84,000,000",核准設立
1000000,廷陽投資股份有限公司,54152453,張琪惠,"62,991,000",核准設立
1000000,尚藍資訊股份有限公司,12934195,林孝杰,"10,000,000",核准設立
1000000,立宏鋼鐵股份有限公司,22813852,陳正嘉,"190,000,000",核准設立
1000000,鈦宇建設有限公司,53237829,劉騰友,"15,000,000",核准設立
1000000,駐龍科技股份有限公司,28875030,王昆生,"60,000,000",核准設立
1000000,聯葳環保工程有限公司,84314899,王慶輝,"3,000,000",核准設立
1000000,北碁建設股份有限公司,84251037,葉曉甄,"800,000,000",核准設立
1000000,裕力機械股份有限公司,34219456,鄭谷龍,"1,000,000,000",核准設立
1000000,百星投資股份有限公司,05085196,葉登科,"1,160,000,000",核准設立
1000000,所羅門股份有限公司,23640801,陳政隆,"5,000,000,000",核准設立
1000000,台灣艾華電子工業股份有限公司,43408984,有翔投資股份有限公司,"450,000,000",核准設立
1000000,鴻準精密工業股份有限公司,23707801,洪誌謙,"15,000,000,000",核准設立
1000000,宏明建設股份有限公司,90805366,陳啓宏,"337,907,600",核准設立
1000000,岳泰建設股份有限公司,27754874,羅明珠,"150,000,000",核准設立
1000000,台灣特有種實業社,85606660,金信惠,"5,000,000",核准設立
1000000,鼎榮濾材科技有限公司,13021582,傅旭正,"100,000,000",核准設立
1000000,五崧捷運股份有限公司,47308640,邱文賢,"400,000,000",核准設立
1000000,九亨國際股份有限公司,27848388,蔡啓芳,"35,800,000",核准設立
1000000,大銀微系統股份有限公司,97413843,卓秀瑜,"3,000,000,000",核准設立
1000000,聯茂電子股份有限公司,97179403,陳進財,"5,000,000,000",核准設立
1000000,南港輪胎股份有限公司,11520909,張昌平,"10,000,000,000",核准設立
1000000,杉隆工業股份有限公司,21251262,陳隆昇,"380,000,000",核准設立
1000000,三陽工業股份有限公司,24004006,吳清源,"9,500,000,000",核准設立
1000000,連紀商業有限公司,81495755,邱黃草㕑,"5,000,000",核准設立
1000000,耀謙投資股份有限公司,90561241,廖麗惠,"20,000,000",核准設立
1000000,嘉泥建設開發股份有限公司,12178993,黃永志,"800,000,000",核准設立
1000000,富相科技股份有限公司,23819587,陳健三,"1,500,000,000",核准設立
1000000,協力投資股份有限公司,97161305,曹興誠,"1,000,000,000",核准設立
1000000,承優營造股份有限公司,86199233,蔡坤欣,"500,000,000",核准設立
1000000,翰昕實業股份有限公司,43740477,林靜美,"1,350,000,000",核准設立
1000000,臺聯國際投資股份有限公司,97168335,柯衣紹,"787,185,000",核准設立
1000000,常鋐投資股份有限公司,80330926,姚文良,"570,000,000",核准設立
1000000,新合投資股份有限公司,80355545,李盈助,"672,000,000",核准設立
1000000,成昕實業股份有限公司,43725068,黃重信,"1,000,000,000",核准設立
1000000,意貴投資股份有限公司,28471889,羅大為,"649,000,000",核准設立
1000000,文生開發股份有限公司,86321500,嚴陳莉蓮,"2,380,000,000",核准設立
1000000,誠遠科技股份有限公司,86567588,吳敏弘,"1,000,000,000",核准設立
1000000,矽格股份有限公司,23218022,黃興陽,"10,000,000,000",核准設立
1000000,東電股份有限公司,04373353,顏唐美玉,"15,000,000",核准設立
1000000,登榮塑膠企業股份有限公司,72214207,蔡雪馨,"21,970,000",核准設立
1000000,明創能源股份有限公司,69670383,黃振聲,"300,000,000",核准設立
1000000,田江股份有限公司,24312643,江素芬,"1,364,673,050",核准設立
1000000,寶生股份有限公司,22354884,邱顯川,"100,000,000",核准設立
1000000,尚發營造股份有限公司,94809189,謝順發,"500,000,000",核准設立
1000000,良全預拌混凝土股份有限公司,23273734,陳敏聰,"59,200,000",核准設立
1000000,富岳冷凍食品廠股份有限公司,22258051,宋英明,"29,000,000",核准設立
1000000,豐光投資股份有限公司,28847844,李淑敏,"300,000,000",核准設立
1000000,盈新國際投資股份有限公司,28440015,許育瑞,"800,000,000",核准設立
1000000,新竹貨運股份有限公司,55730516,許育瑞,"450,000,000",核准設立
1000000,台灣仁本服務股份有限公司,80489241,林宥馨,"200,000,000",核准設立
1000000,玉星企業股份有限公司,24261102,江素芬,"1,000,000,000",核准設立
1000000,實陽建設股份有限公司,22636717,宋信德,"216,500,000",核准設立
1000000,台灣仁本生命科技股份有限公司,89605262,林宥馨,"50,000,000",核准設立
1000000,環華豐股份有限公司,80688092,江素芬,"2,500,000,000",核准設立
1000000,家盟實業股份有限公司,28282135,劉禹廷,"10,000,000",核准設立
1000000,群策投資股份有限公司,97179229,曹興誠,"1,650,000,000",核准設立
1000000,逐鹿投資股份有限公司,16834133,曹興誠,"200,000,000",核准設立
1000000,耕成投資股份有限公司,97313458,李道明,"200,000,000",核准設立
1000000,紅點整合行銷有限公司,85017333,吳南燕,"10,000,000",核准設立
1000000,德同營造股份有限公司,49675620,陳秀娟,"62,500,000",核准設立
1000000,寶陞國際投資有限公司,55666232,陳正林,"20,000,000",核准設立
1000000,東丞鋁業有限公司,24978534,蔡政良,"1,000,000",核准設立
1000000,源通投資股份有限公司,52939457,鄭斯聰,"903,203,060",核准設立
1000000,紹華營造股份有限公司,84828573,李明廣,"300,000,000",核准設立
1000000,梧濟工業股份有限公司,22977236,張和明,"1,200,000,000",核准設立
1000000,誠永營造股份有限公司,16036308,賴旺秋,"345,000,000",核准設立
1000000,凱美電機股份有限公司,34230543,呂紹萍,"5,700,000,000",核准設立
1000000,章隆工業股份有限公司,59234399,章志銘,"25,000,000",核准設立
1000000,有豐食品股份有限公司,89590248,陳國顏,"30,240,000",核准設立
1000000,寶信營造股份有限公司,16494129,張永富,"233,098,630",核准設立
1000000,新苑興業股份有限公 司,43942987,黃文辰,"860,000,000",核准設立
1000000,同記實業股份有限公司,84454645,余志一,"2,261,400,000",核准設立
1000000,安得烈股份有限公司,97425469,劉芝佐,"193,000,000",核准設立
1000000,坤隆行實業股份有限公司,97507784,林娟娟,"60,000,000",核准設立
1000000,宏盛建設股份有限公司,22221180,林新欽,"8,000,000,000",核准設立
1000000,財金物業股份有限公司,54002552,陳滄潮,"60,000,000",核准設立
1000000,寶聯光學股份有限公司,12974203,蔡國平,"195,900,000",核准設立
1000000,中祥食品工業股份有限公司,04850123,李昭志,"29,700,000",核准設立
1000000,金建企業股份有限公司,44985816,游元文,"60,000,000",核准設立
1000000,久泰精業股份有限公司,23961964,劉良義,"131,040,000",核准設立
1000000,長春藤全球健康生物科技股份有限公司,27360920,莊雅清,"1,000,000,000",核准設立
1000000,金車物流股份有限公司,80729349,謝木成,"30,000,000",核准設立
1000000,辰峯投資股份有限公司,83421294,陳丕哲,"10,000,000",核准設立
1000000,立航工程開發股份有限公司,80140144,楊博文,"10,000,000",核准設立
